biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54798850,SAMN54798850,,154809,frozen cod fillet,,2023-08,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798849,SAMN54798849,,141735,cold-smoked salmon fillet,,2023-08,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798848,SAMN54798848,,141732,salmon soup set,,2023-08,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798846,SAMN54798846,,136589,frozen beef tenderloin,,2023-07,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798845,SAMN54798845,,148543,ready-to-eat salad without sauce,,2023-08,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798844,SAMN54798844,,27480,chicken thigh fillet,,2023-09-22,Russia: Leningrad Region,,,,,,,,,Listeria monocytogenes
54798843,SAMN54798843,,155451,hot-smoked catfish fillet,,2023-08,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798841,SAMN54798841,,423,autopsy material from a stillborn baby: brain,Homo sapiens,2023-08-27,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798840,SAMN54798840,,422,autopsy material from a stillborn baby: liver,Homo sapiens,2023-08-27,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798839,SAMN54798839,,421,autopsy material from a stillborn baby: spleen,Homo sapiens,2023-08-27,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798838,SAMN54798838,,419,autopsy material from a stillborn baby: lung,Homo sapiens,2023-08-29,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798837,SAMN54798837,,418,autopsy material from a stillborn baby: blood,Homo sapiens,2023-08-28,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798836,SAMN54798836,,417,autopsy material from a pregnant woman: blood,Homo sapiens,2023-08-26,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798835,SAMN54798835,,416,autopsy material from a pregnant woman: spleen,Homo sapiens,2023-08-25,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798834,SAMN54798834,,415,autopsy material from a pregnant woman: large intestine,Homo sapiens,2023-08-27,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798833,SAMN54798833,,414,autopsy material from a pregnant woman:small intestine,Homo sapiens,2023-08-27,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798832,SAMN54798832,,413,autopsy material from a pregnant woman: liver,Homo sapiens,2023-08-27,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798831,SAMN54798831,,412,autopsy material from a pregnant woman: kidney,Homo sapiens,2023-08-27,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798830,SAMN54798830,,411,autopsy material from a pregnant woman: lung,Homo sapiens,2023-08-27,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798829,SAMN54798829,,153399,frozen beef tenderloin,,2023-08-06,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798828,SAMN54798828,,153390,frozen beef tenderloin,,2023-08-05,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798827,SAMN54798827,,155363,gutted broiler chicken carcass,,2023-08,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798826,SAMN54798826,,138261,frozen boneless pollock fillet,,2023-07,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798825,SAMN54798825,,23204,boneless broiler chicken meat,,2023-08-24,Russia: Leningrad Region,,,,,,,,,Listeria monocytogenes
54798824,SAMN54798824,,160,blood,Homo sapiens,2023-08-29,Russia: Pskov,,,,,,,,,Listeria monocytogenes
54798822,SAMN54798822,,List_95_4,pork,,2023-10-03,Viet Nam: Nha Trang,,,,,,,,,Listeria monocytogenes
54798821,SAMN54798821,,List_95_2,pork,,2023-10-02,Viet Nam: Nha Trang,,,,,,,,,Listeria monocytogenes
54798820,SAMN54798820,,List_95_1,pork,,2023-10-01,Viet Nam: Nha Trang,,,,,,,,,Listeria monocytogenes
54798818,SAMN54798818,,List_88_2,pork,,2023-10,Viet Nam: Nha Trang,,,,,,,,,Listeria monocytogenes
54798817,SAMN54798817,,List_88_1,pork,,2023-10-11,Viet Nam: Nha Trang,,,,,,,,,Listeria monocytogenes
54798816,SAMN54798816,,26007,perch fillet,,2023-09-05,Russia: Leningrad Region,,,,,,,,,Listeria monocytogenes
54798815,SAMN54798815,,152086,frozen cod fillet,,2022-09,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798814,SAMN54798814,,145408,frozen chicken breast fillet,,2022-09,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798813,SAMN54798813,,131951,frozen salmon dumplings,,2022-09,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798812,SAMN54798812,,119569,vacuum-packed chilled trout fillet,,2022-08,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798811,SAMN54798811,,118786,frozen beef,,2022-08,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798809,SAMN54798809,,205028,frozen broiler chicken thigh fillet,,2022-12,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798808,SAMN54798808,,204930,frozen chicken thigh fillet,,2022-12,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798807,SAMN54798807,,203289,minced beef,,2022-12,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798806,SAMN54798806,,203288,boneless chicken thigh,,2022-12,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798805,SAMN54798805,,203149,frozen beef,,2022-12,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798803,SAMN54798803,,202359,broiler chicken meat,,2022-12,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798802,SAMN54798802,,198241,frozen pink salmon fillet,,2022-12,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798799,SAMN54798799,,191717,boneless poultry meat,,2022-12,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798797,SAMN54798797,,48324,swab of employee's hands,,2023-04,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798796,SAMN54798796,,48319,swab of tray for fish,,2023-04,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798795,SAMN54798795,,48318,swab of production table,,2023-04,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54798794,SAMN54798794,,48317,swab of conveying belt,,2023-04,Russia: Saint-Petersburg,,,,,,,,,Listeria monocytogenes
54472080,SAMN54472080,,LMSR23,raw salmon,,2024-04-30,China:Qingdao,,,,,GCF_054557905.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/905/GCF_054557905.1_ASM5455790v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/905/GCA_054557905.1_ASM5455790v1,Listeria monocytogenes
54472079,SAMN54472079,,LMSR20,raw salmon,,2024-04-29,China:Qingdao,,,,,GCF_054557825.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/825/GCF_054557825.1_ASM5455782v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/825/GCA_054557825.1_ASM5455782v1,Listeria monocytogenes
54472078,SAMN54472078,,LMSR19,raw salmon,,2024-04-28,China:Qingdao,,,,,GCF_054558145.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/145/GCF_054558145.1_ASM5455814v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/145/GCA_054558145.1_ASM5455814v1,Listeria monocytogenes
54472077,SAMN54472077,,LMSR18,raw salmon,,2024-04-27,China:Qingdao,,,,,GCF_054558045.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/045/GCF_054558045.1_ASM5455804v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/045/GCA_054558045.1_ASM5455804v1,Listeria monocytogenes
54472076,SAMN54472076,,LMSR17,raw salmon,,2024-04-26,China:Qingdao,,,,,GCF_054558085.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/085/GCF_054558085.1_ASM5455808v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/085/GCA_054558085.1_ASM5455808v1,Listeria monocytogenes
54472075,SAMN54472075,,LMSR16,raw salmon,,2024-04-25,China:Qingdao,,,,,GCF_054557945.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/945/GCF_054557945.1_ASM5455794v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/945/GCA_054557945.1_ASM5455794v1,Listeria monocytogenes
54472074,SAMN54472074,,LMSR15,raw salmon,,2024-04-24,China:Qingdao,,,,,GCF_054558125.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/125/GCF_054558125.1_ASM5455812v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/125/GCA_054558125.1_ASM5455812v1,Listeria monocytogenes
54472073,SAMN54472073,,LMSR14,raw salmon,,2024-04-23,China:Qingdao,,,,,GCF_054558065.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/065/GCF_054558065.1_ASM5455806v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/065/GCA_054558065.1_ASM5455806v1,Listeria monocytogenes
54472072,SAMN54472072,,LMSR13,raw salmon,,2024-04-22,China:Qingdao,,,,,GCF_054557885.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/885/GCF_054557885.1_ASM5455788v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/885/GCA_054557885.1_ASM5455788v1,Listeria monocytogenes
54472071,SAMN54472071,,LMSR11,raw salmon,,2024-04-21,China:Qingdao,,,,,GCF_054557925.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/925/GCF_054557925.1_ASM5455792v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/925/GCA_054557925.1_ASM5455792v1,Listeria monocytogenes
54472070,SAMN54472070,,LMSR10,raw salmon,,2024-04-20,China:Qingdao,,,,,GCF_054558105.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/105/GCF_054558105.1_ASM5455810v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/105/GCA_054558105.1_ASM5455810v1,Listeria monocytogenes
54472069,SAMN54472069,,LMSR08,raw salmon,,2024-04-18,China:Qingdao,,,,,GCF_054557865.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/865/GCF_054557865.1_ASM5455786v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/865/GCA_054557865.1_ASM5455786v1,Listeria monocytogenes
54472068,SAMN54472068,,LMSR07,raw salmon,,2024-04-15,China:Qingdao,,,,,GCF_054557965.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/965/GCF_054557965.1_ASM5455796v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/965/GCA_054557965.1_ASM5455796v1,Listeria monocytogenes
54472067,SAMN54472067,,LMSR06,raw salmon,,2024-04-13,China:Qingdao,,,,,GCF_054558025.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/025/GCF_054558025.1_ASM5455802v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/025/GCA_054558025.1_ASM5455802v1,Listeria monocytogenes
54472066,SAMN54472066,,LMSR05,raw salmon,,2024-04-09,China:Qingdao,,,,,GCF_054557985.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/985/GCF_054557985.1_ASM5455798v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/985/GCA_054557985.1_ASM5455798v1,Listeria monocytogenes
54472065,SAMN54472065,,LMSR04,raw salmon,,2024-04-08,China:Qingdao,,,,,GCF_054558005.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/005/GCF_054558005.1_ASM5455800v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/005/GCA_054558005.1_ASM5455800v1,Listeria monocytogenes
54472064,SAMN54472064,,LMSR03,raw salmon,,2024-04-07,China:Qingdao,,,,,GCF_054557805.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/805/GCF_054557805.1_ASM5455780v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/805/GCA_054557805.1_ASM5455780v1,Listeria monocytogenes
54472063,SAMN54472063,,LMSR01,raw salmon,,2024-04-05,China:Qingdao,,,,,GCF_054557785.1,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/557/785/GCF_054557785.1_ASM5455778v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/557/785/GCA_054557785.1_ASM5455778v1,Listeria monocytogenes
54456614,SAMN54456614,,LMSR21,raw salmon,,2024-05-17,China:Qingdao,,,,,GCF_054558265.1,Complete Genome,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/265/GCF_054558265.1_ASM5455826v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/265/GCA_054558265.1_ASM5455826v1,Listeria monocytogenes
54455899,SAMN54455899,,LMSR22,raw salmon,,2024-05-15,China:Qingdao,,,,,GCF_054558285.1,Complete Genome,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/285/GCF_054558285.1_ASM5455828v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/285/GCA_054558285.1_ASM5455828v1,Listeria monocytogenes
54453864,SAMN54453864,,LMSR12,raw salmon,,2024-05-08,China:Qingdao,,,,,GCF_054558165.1,Complete Genome,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/165/GCF_054558165.1_ASM5455816v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/165/GCA_054558165.1_ASM5455816v1,Listeria monocytogenes
54453711,SAMN54453711,,LMSR09,raw salmon,,2024-05-07,China:Qingdao,,,,,GCF_054558175.1,Complete Genome,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/175/GCF_054558175.1_ASM5455817v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/175/GCA_054558175.1_ASM5455817v1,Listeria monocytogenes
54453558,SAMN54453558,,LMSR02,raw salmon,,2024-05-05,China:Qingdao,,,,,GCF_054558205.1,Complete Genome,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/558/205/GCF_054558205.1_ASM5455820v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/558/205/GCA_054558205.1_ASM5455820v1,Listeria monocytogenes
54769723,SAMD01797760,,SC14,spicy cod roe,,2021-10-20,"Japan:Aichi, Nisshin",,,,,,,,,Listeria monocytogenes
54768370,SAMN54768370,,PNUSAL025952,missing,,2026,USA,,,,,GCA_054592845.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/592/845/GCA_054592845.1_PDT003061991.1,Listeria monocytogenes
54765372,SAMN54765372,,PNUSAL025949,missing,,2026,USA,,,,,GCA_054583995.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/583/995/GCA_054583995.1_PDT003061595.1,Listeria monocytogenes
54765230,SAMN54765230,,FDA92-669-500-FNW2387,smoked sockeye salmon,,1993-08-25,USA:WA,,,,,GCA_054584055.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/584/055/GCA_054584055.1_PDT003061589.1,Listeria monocytogenes
54765229,SAMN54765229,,PNUSAL025951,sponge,,2026-01-06,USA:MN,,,,,GCA_054584035.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/584/035/GCA_054584035.1_PDT003061593.1,Listeria monocytogenes
54765227,SAMN54765227,,FDA92-669-498-FNW2386,environmental swab seafood processor,,1993-08-25,USA:WA,,,,,GCA_054584015.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/584/015/GCA_054584015.1_PDT003061590.1,Listeria monocytogenes
54765174,SAMN54765174,,PNUSAL025948,missing,,2025,USA,,,,,GCA_054584095.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/584/095/GCA_054584095.1_PDT003061586.1,Listeria monocytogenes
54765173,SAMN54765173,,FDA92-669-499-FNW2390,smoked sockeye salmon,,1993-08-25,USA:WA,,,,,GCA_054584295.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/584/295/GCA_054584295.1_PDT003061566.1,Listeria monocytogenes
54765172,SAMN54765172,,PNUSAL025950,missing,,2026,USA,,,,,GCA_054584075.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/584/075/GCA_054584075.1_PDT003061588.1,Listeria monocytogenes
54765169,SAMN54765169,,FDA92-576-619-FNW2389,imitation lobster,,1993-08-25,USA:WA,,,,,GCA_054584315.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/584/315/GCA_054584315.1_PDT003061560.1,Listeria monocytogenes
54765168,SAMN54765168,,FDA92-669-072-FNW2388,coleslaw,,1993-08-25,USA:CA,,,,,GCA_054668645.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/668/645/GCA_054668645.1_PDT003066046.1,Listeria monocytogenes
54763548,SAMN54763548,,PNUSAL025946,missing,,2025,USA,,,,,GCA_054582975.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/582/975/GCA_054582975.1_PDT003061150.1,Listeria monocytogenes
54763142,SAMN54763142,,PNUSAL025945,missing,,2026,USA,,,,,GCA_054576625.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/576/625/GCA_054576625.1_PDT003061048.1,Listeria monocytogenes
54762466,SAMN54762466,,PNUSAL025941,missing,,2025,USA,,,,,GCA_054576765.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/576/765/GCA_054576765.1_PDT003061045.1,Listeria monocytogenes
54762461,SAMN54762461,,PNUSAL025944,missing,,2025,USA,,,,,GCA_054576725.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/576/725/GCA_054576725.1_PDT003061044.1,Listeria monocytogenes
54762457,SAMN54762457,,PNUSAL025943,missing,,2025,USA,,,,,GCA_054576715.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/576/715/GCA_054576715.1_PDT003061041.1,Listeria monocytogenes
54760686,SAMN54760686,,PNUSAL025942,missing,,2026,USA,,,,,GCA_054576845.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/576/845/GCA_054576845.1_PDT003061037.1,Listeria monocytogenes
54754375,SAMN54754375,,01894083,food,NA,2026-01,United Kingdom: United Kingdom,,,,,GCA_054573915.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/573/915/GCA_054573915.1_PDT003060469.1,Listeria monocytogenes
54754374,SAMN54754374,,01894085,food,NA,2026-01,United Kingdom: United Kingdom,,,,,,,,,Listeria monocytogenes
54754369,SAMN54754369,,01894084,food,NA,2026-01,United Kingdom: United Kingdom,,,,,GCA_054573955.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/573/955/GCA_054573955.1_PDT003060467.1,Listeria monocytogenes
54754368,SAMN54754368,,01894082,food,NA,2026-01,United Kingdom: United Kingdom,,,,,GCA_054573935.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/573/935/GCA_054573935.1_PDT003060466.1,Listeria monocytogenes
54754367,SAMN54754367,,01888170,food,NA,2026-01,United Kingdom: United Kingdom,,,,,,,,,Listeria monocytogenes
54754366,SAMN54754366,,01893612,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Listeria monocytogenes
54757300,SAMD01797755,,MP01,ground pork,,2020-08-17,"Japan:Aichi, Nisshin",,,,,,,,,Listeria monocytogenes
54750457,SAMN54750457,,HPB222,na,n/a,na,Canada,,,,,,,,,Listeria monocytogenes
54736606,SAMN54736606,,01893614,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,GCA_054552995.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/552/995/GCA_054552995.1_PDT003059086.1,Listeria monocytogenes
54736605,SAMN54736605,,01893611,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Listeria monocytogenes
